offset	emotion	judge_0	judge_1	judge_2	judge_3	judge_4	judge_5	judge_6	judge_7	judge_8	num_judges
3446	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3448	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3450	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3452	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3454	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3456	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3458	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3460	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3462	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3464	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3466	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3468	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3470	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3472	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3474	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3476	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3478	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3480	NONE	NONE	NONE	NONE	NONE	ANGER	NONE	NONE	FEAR	NONE	0
3482	NONE	NONE	NONE	NONE	NONE	ANGER	NONE	NONE	FEAR	NONE	0
3484	NONE	NONE	NONE	NONE	NONE	ANGER	NONE	NONE	FEAR	NONE	0
3486	NONE	NONE	NONE	NONE	NONE	ANGER	NONE	NONE	FEAR	NONE	0
3488	NONE	NONE	NONE	NONE	NONE	ANGER	NONE	NONE	FEAR	NONE	0
3490	NONE	NONE	NONE	NONE	ANGER	ANGER	NONE	NONE	FEAR	NONE	0
3492	NONE	NONE	NONE	NONE	ANGER	ANGER	NONE	NONE	FEAR	NONE	0
3494	NONE	FEAR	NONE	NONE	ANGER	ANGER	NONE	NONE	FEAR	NONE	0
3496	NONE	FEAR	NONE	NONE	ANGER	ANGER	NONE	NONE	FEAR	NONE	0
3498	NONE	FEAR	NONE	NONE	ANGER	NONE	NONE	NONE	FEAR	NONE	0
3500	NONE	ANGER	NONE	NONE	ANGER	NONE	NONE	NONE	FEAR	NONE	0
3502	NONE	ANGER	NONE	NONE	ANGER	ANGER	NONE	NONE	FEAR	NONE	0
3504	NONE	ANGER	NONE	NONE	ANGER	ANGER	NONE	NONE	FEAR	NONE	0
3506	NONE	ANGER	NONE	NONE	ANGER	ANGER	NONE	NONE	FEAR	NONE	0
3508	NONE	ANGER	NONE	NONE	ANGER	ANGER	NONE	NONE	FEAR	NONE	0
3510	NONE	ANGER	NONE	NONE	ANGER	ANGER	NONE	NONE	FEAR	NONE	0
3512	NONE	ANGER	NONE	NONE	ANGER	ANGER	NONE	NONE	FEAR	NONE	0
3514	NONE	NONE	NONE	NONE	NONE	ANGER	NONE	NONE	FEAR	NONE	0
3516	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3518	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3520	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3522	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3524	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3526	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3528	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3530	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3532	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3534	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	FEAR	NONE	0
3536	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	NONE	FEAR	NONE	0
3538	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	HAPPINESS	FEAR	NONE	0
3540	HAPPINESS	NONE	NONE	HAPPINESS	NONE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	5
3542	HAPPINESS	NONE	NONE	HAPPINESS	NONE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	5
3544	HAPPINESS	NONE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	6
3546	HAPPINESS	NONE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	6
3548	HAPPINESS	NONE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	6
3550	HAPPINESS	NONE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	6
3552	HAPPINESS	NONE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	6
3554	HAPPINESS	NONE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	6
3556	HAPPINESS	NONE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	6
3558	HAPPINESS	NONE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	6
3560	HAPPINESS	NONE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	6
3562	HAPPINESS	NONE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	6
3564	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	7
3566	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	NONE	HAPPINESS	7
3568	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	NONE	HAPPINESS	NONE	HAPPINESS	6
3570	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	NONE	HAPPINESS	NONE	HAPPINESS	6
3572	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	NONE	HAPPINESS	NONE	HAPPINESS	6
3574	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	NONE	HAPPINESS	NONE	HAPPINESS	6
3576	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	NONE	HAPPINESS	NONE	HAPPINESS	6
3578	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	7
3580	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	7
3582	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	7
3584	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	6
3586	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	6
3588	NONE	NONE	ANGER	NONE	NONE	NONE	NONE	ANGER	NONE	NONE	0
3590	NONE	NONE	ANGER	NONE	FEAR	NONE	NONE	ANGER	NONE	NONE	0
3592	NONE	NONE	ANGER	NONE	FEAR	NONE	NONE	ANGER	NONE	NONE	0
3594	NONE	NONE	NONE	LOVE	FEAR	NONE	LOVE	ANGER	ANGER	NONE	0
3596	NONE	ANGER	NONE	LOVE	FEAR	NONE	LOVE	ANGER	ANGER	NONE	0
3598	ANGER	ANGER	NONE	ANGER	FEAR	NONE	NONE	ANGER	ANGER	ANGER	5
3600	ANGER	ANGER	NONE	ANGER	NONE	NONE	NONE	ANGER	ANGER	ANGER	5
3602	ANGER	ANGER	NONE	ANGER	NONE	NONE	NONE	ANGER	ANGER	ANGER	5
3604	ANGER	ANGER	NONE	ANGER	NONE	NONE	NONE	ANGER	ANGER	ANGER	5
3606	ANGER	ANGER	NONE	ANGER	NONE	NONE	NONE	ANGER	ANGER	ANGER	5
3608	NONE	NONE	NONE	ANGER	NONE	NONE	NONE	ANGER	ANGER	NONE	0
3610	ANGER	NONE	NONE	ANGER	ANGER	NONE	NONE	ANGER	ANGER	ANGER	5
3612	NONE	LOVE	NONE	NONE	ANGER	NONE	NONE	ANGER	ANGER	NONE	0
3614	NONE	LOVE	NONE	LOVE	ANGER	NONE	NONE	ANGER	ANGER	NONE	0
3616	NONE	LOVE	LOVE	NONE	ANGER	NONE	NONE	ANGER	ANGER	NONE	0
3618	NONE	LOVE	LOVE	NONE	ANGER	NONE	NONE	ANGER	ANGER	NONE	0
3620	NONE	LOVE	LOVE	NONE	ANGER	NONE	NONE	ANGER	ANGER	NONE	0
3622	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	9
3624	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	9
3626	ANGER	ANGER	NONE	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	8
3628	ANGER	ANGER	NONE	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	8
3630	ANGER	ANGER	NONE	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	8
3632	ANGER	ANGER	NONE	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	8
3634	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	9
3636	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	9
3638	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	9
3640	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	9
3642	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	9
3644	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	9
3646	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	9
3648	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	9
3650	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	9
3652	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	9
3654	ANGER	ANGER	ANGER	NONE	ANGER	ANGER	ANGER	ANGER	ANGER	ANGER	8
3656	ANGER	ANGER	ANGER	NONE	ANGER	ANGER	ANGER	FEAR	ANGER	ANGER	7
3658	ANGER	ANGER	ANGER	NONE	ANGER	ANGER	ANGER	FEAR	ANGER	ANGER	7
3660	ANGER	ANGER	ANGER	NONE	ANGER	ANGER	ANGER	FEAR	ANGER	ANGER	7
3662	ANGER	ANGER	ANGER	NONE	ANGER	ANGER	ANGER	FEAR	ANGER	ANGER	7
3664	ANGER	ANGER	ANGER	NONE	ANGER	ANGER	ANGER	FEAR	ANGER	ANGER	7
3666	ANGER	ANGER	ANGER	FEAR	ANGER	FEAR	ANGER	FEAR	ANGER	ANGER	6
3668	ANGER	ANGER	ANGER	FEAR	ANGER	FEAR	ANGER	SADNESS	ANGER	ANGER	6
3670	ANGER	ANGER	ANGER	FEAR	ANGER	NONE	ANGER	SADNESS	ANGER	ANGER	6
3672	ANGER	ANGER	ANGER	FEAR	ANGER	NONE	ANGER	SADNESS	ANGER	ANGER	6
3674	ANGER	ANGER	ANGER	FEAR	ANGER	NONE	ANGER	SADNESS	ANGER	ANGER	6
3676	ANGER	ANGER	ANGER	SADNESS	ANGER	NONE	ANGER	SADNESS	ANGER	ANGER	6
3678	ANGER	ANGER	ANGER	SADNESS	ANGER	NONE	ANGER	SADNESS	ANGER	ANGER	6
3680	NONE	ANGER	NONE	SADNESS	NONE	NONE	ANGER	SADNESS	ANGER	NONE	0
3682	NONE	NONE	NONE	SADNESS	NONE	NONE	ANGER	SADNESS	ANGER	NONE	0
3684	NONE	NONE	NONE	SADNESS	NONE	NONE	ANGER	SADNESS	ANGER	NONE	0
3686	NONE	NONE	NONE	SADNESS	NONE	NONE	SADNESS	SADNESS	ANGER	NONE	0
3688	NONE	NONE	NONE	SADNESS	NONE	NONE	SADNESS	SADNESS	ANGER	NONE	0
3690	NONE	NONE	NONE	SADNESS	NONE	NONE	SADNESS	SADNESS	ANGER	NONE	0
3692	NONE	NONE	NONE	SADNESS	NONE	NONE	SADNESS	SADNESS	ANGER	NONE	0
3694	NONE	NONE	NONE	SADNESS	NONE	NONE	NONE	SADNESS	ANGER	NONE	0
3696	NONE	NONE	NONE	SADNESS	NONE	NONE	NONE	SADNESS	ANGER	NONE	0
3698	NONE	NONE	NONE	NONE	NONE	NONE	NONE	SADNESS	ANGER	NONE	0
3700	NONE	NONE	NONE	NONE	NONE	SADNESS	NONE	ANGER	NONE	NONE	0
3702	NONE	NONE	NONE	NONE	NONE	SADNESS	NONE	ANGER	NONE	NONE	0
3704	NONE	LOVE	LOVE	NONE	NONE	SADNESS	NONE	ANGER	NONE	NONE	0
3706	NONE	LOVE	LOVE	NONE	NONE	SADNESS	NONE	SADNESS	NONE	NONE	0
3708	NONE	LOVE	LOVE	NONE	NONE	NONE	NONE	SADNESS	NONE	NONE	0
3710	NONE	LOVE	LOVE	NONE	NONE	NONE	NONE	SADNESS	NONE	NONE	0
3712	NONE	LOVE	LOVE	NONE	NONE	NONE	NONE	SADNESS	NONE	NONE	0
3714	NONE	NONE	LOVE	NONE	NONE	NONE	NONE	SADNESS	NONE	NONE	0
3716	NONE	NONE	LOVE	NONE	NONE	NONE	NONE	SADNESS	NONE	NONE	0
3718	NONE	NONE	NONE	NONE	NONE	NONE	NONE	SADNESS	NONE	NONE	0
3720	NONE	NONE	NONE	NONE	NONE	NONE	NONE	SADNESS	NONE	NONE	0
3722	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	LOVE	NONE	NONE	0
3724	NONE	LOVE	HAPPINESS	NONE	HAPPINESS	LOVE	NONE	LOVE	NONE	NONE	0
3726	NONE	LOVE	HAPPINESS	NONE	HAPPINESS	LOVE	NONE	LOVE	NONE	NONE	0
3728	LOVE	LOVE	HAPPINESS	NONE	HAPPINESS	LOVE	LOVE	LOVE	NONE	LOVE	5
3730	LOVE	LOVE	HAPPINESS	LOVE	HAPPINESS	LOVE	LOVE	LOVE	NONE	LOVE	6
3732	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	LOVE	LOVE	HAPPINESS	NONE	HAPPINESS	5
3734	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	LOVE	LOVE	HAPPINESS	NONE	HAPPINESS	5
3736	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	NONE	LOVE	HAPPINESS	NONE	HAPPINESS	5
3738	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	NONE	LOVE	HAPPINESS	NONE	HAPPINESS	5
3740	NONE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	NONE	LOVE	LOVE	NONE	NONE	0
3742	NONE	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	NONE	LOVE	NONE	NONE	NONE	0
3744	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	LOVE	NONE	NONE	HAPPINESS	5
3746	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	LOVE	NONE	NONE	HAPPINESS	5
3748	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	LOVE	NONE	NONE	HAPPINESS	5
3750	HAPPINESS	HAPPINESS	HAPPINESS	LOVE	HAPPINESS	HAPPINESS	LOVE	NONE	NONE	HAPPINESS	5
3752	NONE	NONE	NONE	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	0
3754	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	LOVE	NONE	NONE	0
3756	NONE	NONE	LOVE	NONE	NONE	NONE	NONE	LOVE	NONE	NONE	0
3758	NONE	NONE	LOVE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3760	NONE	NONE	LOVE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3762	NONE	NONE	LOVE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3764	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3766	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3768	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3770	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3772	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3774	NONE	NONE	HAPPINESS	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	0
3776	HAPPINESS	NONE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	NONE	HAPPINESS	NONE	HAPPINESS	5
3778	NONE	NONE	LOVE	NONE	NONE	HAPPINESS	NONE	LOVE	NONE	NONE	0
3780	NONE	NONE	LOVE	NONE	NONE	HAPPINESS	NONE	LOVE	NONE	NONE	0
3782	NONE	NONE	LOVE	HAPPINESS	NONE	HAPPINESS	SADNESS	LOVE	NONE	NONE	0
3784	NONE	NONE	LOVE	HAPPINESS	NONE	HAPPINESS	SADNESS	LOVE	NONE	NONE	0
3786	SADNESS	NONE	LOVE	HAPPINESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	SADNESS	5
3788	SADNESS	NONE	LOVE	HAPPINESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	SADNESS	5
3790	SADNESS	NONE	LOVE	HAPPINESS	NONE	SADNESS	SADNESS	SADNESS	SADNESS	SADNESS	5
3792	SADNESS	NONE	LOVE	HAPPINESS	SADNESS	SADNESS	SADNESS	SADNESS	SADNESS	SADNESS	6
3794	SADNESS	NONE	LOVE	HAPPINESS	SADNESS	SADNESS	SADNESS	SADNESS	ANGER	SADNESS	5
3796	SADNESS	NONE	LOVE	HAPPINESS	SADNESS	SADNESS	SADNESS	SADNESS	ANGER	SADNESS	5
3798	NONE	NONE	LOVE	HAPPINESS	SADNESS	ANGER	SADNESS	SADNESS	ANGER	NONE	0
3800	NONE	NONE	LOVE	HAPPINESS	SADNESS	ANGER	SADNESS	SADNESS	ANGER	NONE	0
3802	NONE	NONE	LOVE	HAPPINESS	SADNESS	ANGER	SADNESS	SADNESS	ANGER	NONE	0
3804	NONE	NONE	LOVE	HAPPINESS	SADNESS	ANGER	SADNESS	SADNESS	ANGER	NONE	0
3806	NONE	SADNESS	LOVE	HAPPINESS	SADNESS	ANGER	SADNESS	NONE	ANGER	NONE	0
3808	NONE	SADNESS	SADNESS	HAPPINESS	NONE	ANGER	NONE	NONE	ANGER	NONE	0
3810	NONE	SADNESS	SADNESS	ANGER	NONE	ANGER	NONE	NONE	ANGER	NONE	0
3812	NONE	SADNESS	SADNESS	ANGER	NONE	ANGER	NONE	NONE	ANGER	NONE	0
3814	NONE	SADNESS	SADNESS	ANGER	NONE	ANGER	NONE	NONE	ANGER	NONE	0
3816	NONE	SADNESS	SADNESS	ANGER	NONE	ANGER	NONE	NONE	ANGER	NONE	0
3818	NONE	SADNESS	SADNESS	ANGER	NONE	ANGER	NONE	NONE	ANGER	NONE	0
3820	NONE	SADNESS	SADNESS	ANGER	NONE	NONE	NONE	NONE	ANGER	NONE	0
3822	NONE	SADNESS	SADNESS	ANGER	NONE	NONE	NONE	NONE	ANGER	NONE	0
3824	NONE	SADNESS	SADNESS	ANGER	NONE	NONE	NONE	NONE	ANGER	NONE	0
3826	SADNESS	SADNESS	SADNESS	ANGER	SADNESS	NONE	NONE	NONE	SADNESS	SADNESS	5
3828	SADNESS	SADNESS	SADNESS	ANGER	SADNESS	LOVE	NONE	NONE	SADNESS	SADNESS	5
3830	SADNESS	SADNESS	SADNESS	ANGER	SADNESS	LOVE	NONE	NONE	SADNESS	SADNESS	5
3832	SADNESS	SADNESS	SADNESS	ANGER	SADNESS	LOVE	NONE	NONE	SADNESS	SADNESS	5
3834	SADNESS	SADNESS	SADNESS	SADNESS	NONE	LOVE	NONE	NONE	SADNESS	SADNESS	5
3836	SADNESS	SADNESS	SADNESS	SADNESS	NONE	LOVE	NONE	NONE	SADNESS	SADNESS	5
3838	NONE	LOVE	SADNESS	SADNESS	NONE	LOVE	NONE	HAPPINESS	SADNESS	NONE	0
3840	NONE	LOVE	SADNESS	SADNESS	NONE	LOVE	NONE	HAPPINESS	SADNESS	NONE	0
3842	NONE	LOVE	SADNESS	HAPPINESS	NONE	LOVE	NONE	HAPPINESS	SADNESS	NONE	0
3844	NONE	LOVE	SADNESS	HAPPINESS	NONE	LOVE	NONE	HAPPINESS	SADNESS	NONE	0
3846	NONE	LOVE	SADNESS	HAPPINESS	NONE	LOVE	NONE	HAPPINESS	SADNESS	NONE	0
3848	NONE	LOVE	HAPPINESS	HAPPINESS	NONE	LOVE	NONE	HAPPINESS	NONE	NONE	0
3850	NONE	LOVE	HAPPINESS	HAPPINESS	NONE	LOVE	NONE	HAPPINESS	NONE	NONE	0
3852	NONE	LOVE	HAPPINESS	HAPPINESS	NONE	LOVE	NONE	HAPPINESS	NONE	NONE	0
3854	NONE	LOVE	HAPPINESS	HAPPINESS	NONE	LOVE	NONE	HAPPINESS	NONE	NONE	0
3856	NONE	LOVE	HAPPINESS	HAPPINESS	NONE	LOVE	NONE	HAPPINESS	NONE	NONE	0
3858	NONE	LOVE	HAPPINESS	HAPPINESS	NONE	LOVE	NONE	HAPPINESS	NONE	NONE	0
3860	NONE	LOVE	HAPPINESS	HAPPINESS	NONE	LOVE	NONE	LOVE	NONE	NONE	0
3862	LOVE	LOVE	HAPPINESS	LOVE	NONE	LOVE	NONE	LOVE	NONE	LOVE	5
3864	NONE	SADNESS	HAPPINESS	LOVE	NONE	LOVE	NONE	LOVE	NONE	NONE	0
3866	NONE	SADNESS	HAPPINESS	LOVE	NONE	LOVE	NONE	LOVE	NONE	NONE	0
3868	NONE	SADNESS	HAPPINESS	LOVE	NONE	LOVE	NONE	LOVE	NONE	NONE	0
3870	NONE	SADNESS	HAPPINESS	LOVE	NONE	LOVE	NONE	LOVE	NONE	NONE	0
3872	NONE	SADNESS	HAPPINESS	NONE	NONE	LOVE	NONE	LOVE	NONE	NONE	0
3874	NONE	SADNESS	HAPPINESS	NONE	NONE	LOVE	NONE	LOVE	NONE	NONE	0
3876	NONE	SADNESS	HAPPINESS	NONE	NONE	SADNESS	NONE	LOVE	NONE	NONE	0
3878	NONE	SADNESS	HAPPINESS	NONE	NONE	SADNESS	NONE	LOVE	NONE	NONE	0
3880	NONE	SADNESS	HAPPINESS	NONE	SADNESS	SADNESS	NONE	LOVE	NONE	NONE	0
3882	NONE	SADNESS	HAPPINESS	NONE	NONE	SADNESS	NONE	LOVE	NONE	NONE	0
3884	NONE	SADNESS	HAPPINESS	NONE	LOVE	SADNESS	NONE	LOVE	NONE	NONE	0
3886	NONE	SADNESS	HAPPINESS	NONE	ANGER	SADNESS	NONE	ANGER	NONE	NONE	0
3888	NONE	SADNESS	HAPPINESS	NONE	ANGER	SADNESS	ANGER	ANGER	NONE	NONE	0
3890	NONE	SADNESS	HAPPINESS	NONE	NONE	SADNESS	ANGER	LOVE	NONE	NONE	0
3892	NONE	SADNESS	HAPPINESS	NONE	NONE	SADNESS	NONE	LOVE	NONE	NONE	0
3894	NONE	SADNESS	HAPPINESS	NONE	NONE	SADNESS	NONE	SADNESS	NONE	NONE	0
3896	NONE	SADNESS	HAPPINESS	NONE	NONE	SADNESS	NONE	SADNESS	NONE	NONE	0
3898	NONE	SADNESS	HAPPINESS	NONE	HAPPINESS	SADNESS	NONE	SADNESS	NONE	NONE	0
3900	NONE	SADNESS	HAPPINESS	NONE	HAPPINESS	SADNESS	NONE	SADNESS	NONE	NONE	0
3902	NONE	SADNESS	HAPPINESS	NONE	HAPPINESS	SADNESS	NONE	SADNESS	NONE	NONE	0
3904	NONE	SADNESS	HAPPINESS	NONE	HAPPINESS	SADNESS	NONE	SADNESS	NONE	NONE	0
3906	NONE	SADNESS	NONE	NONE	HAPPINESS	SADNESS	NONE	NONE	NONE	NONE	0
3908	NONE	SADNESS	NONE	NONE	HAPPINESS	SADNESS	NONE	NONE	NONE	NONE	0
3910	NONE	SADNESS	NONE	NONE	HAPPINESS	SADNESS	NONE	NONE	NONE	NONE	0
3912	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3914	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3916	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3918	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3920	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3922	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3924	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	0
3926	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
3928	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
3930	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
3932	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
3934	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
3936	NONE	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	0
3938	HAPPINESS	LOVE	HAPPINESS	NONE	NONE	HAPPINESS	HAPPINESS	NONE	HAPPINESS	HAPPINESS	5
3940	HAPPINESS	LOVE	HAPPINESS	NONE	NONE	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	HAPPINESS	6
3942	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	0
3944	NONE	NONE	HAPPINESS	NONE	NONE	NONE	NONE	HAPPINESS	NONE	NONE	0
3946	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	HAPPINESS	NONE	NONE	0
3948	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	HAPPINESS	NONE	NONE	0
3950	NONE	NONE	HAPPINESS	NONE	HAPPINESS	NONE	NONE	HAPPINESS	NONE	NONE	0
